"Hierarchy Level","Page Type","Page Sub Type","Content Type","Friendly URL","Page ID","Page Title","Full URL","Taxonomy Level 1","Taxonomy Level 2","Taxonomy Level 3","Taxonomy Level 4","Taxonomy Level 5","Taxonomy Level 6","Taxonomy URL Level 1","Taxonomy URL Level 2","Taxonomy URL Level 3","Taxonomy URL Level 4","Taxonomy URL Level 5","Taxonomy URL Level 6",Homepage?,"Toggle URL"
4,"Content Page","Standard Page",basic_page,/es/vivienda-subsidiada-alquiler,553,"Encuentre una vivienda subsidiada de alquiler reducido",https://www.usa.gov/es/vivienda-subsidiada-alquiler,"USAGov Español",Vivienda,"Asistencia para pagar la renta","Vivienda subsidiada de alquiler reducido","Vivienda subsidiada de alquiler reducido","Vivienda subsidiada de alquiler reducido",/es/,/es/vivienda,/es/programas-ayuda-pagar-renta,/es/vivienda-subsidiada-alquiler,/es/vivienda-subsidiada-alquiler,/es/vivienda-subsidiada-alquiler,not_homepage,https://www.usa.gov/subsidized-rental-housing
4,"Content Page","Standard Page",basic_page,/es/ayuda-alquiler-veteranos-personas-discapacidad,556,"Asistencia para la renta para grupos específicos",https://www.usa.gov/es/ayuda-alquiler-veteranos-personas-discapacidad,"USAGov Español",Vivienda,"Asistencia para pagar la renta","Ayuda para el alquiler para grupos específicos","Ayuda para el alquiler para grupos específicos","Ayuda para el alquiler para grupos específicos",/es/,/es/vivienda,/es/programas-ayuda-pagar-renta,/es/ayuda-alquiler-veteranos-personas-discapacidad,/es/ayuda-alquiler-veteranos-personas-discapacidad,/es/ayuda-alquiler-veteranos-personas-discapacidad,not_homepage,https://www.usa.gov/rent-help-groups
4,"Content Page","Standard Page",basic_page,/es/pagar-prestamo-federal-estudiantes,606,"Comience a pagar su préstamo federal para estudiantes",https://www.usa.gov/es/pagar-prestamo-federal-estudiantes,"USAGov Español",Educación,"Asistencia económica y préstamos educativos","Pagar su préstamo federal para estudiantes","Pagar su préstamo federal para estudiantes","Pagar su préstamo federal para estudiantes",/es/,/es/educacion,/es/asistencia-economica-educacion,/es/pagar-prestamo-federal-estudiantes,/es/pagar-prestamo-federal-estudiantes,/es/pagar-prestamo-federal-estudiantes,not_homepage,https://www.usa.gov/repaying-student-loan
4,"Content Page","Standard Page",basic_page,/es/manutencion-infantil,472,"Cómo obtener ayuda para reclamar la manutención infantil",https://www.usa.gov/es/manutencion-infantil,"USAGov Español","Leyes y asuntos legales","Asuntos legales familiares","Reclamar la manutención infantil","Reclamar la manutención infantil","Reclamar la manutención infantil",/es/,/es/leyes-y-asuntos-legales,/es/tramites-documentos-personales,/es/manutencion-infantil,/es/manutencion-infantil,/es/manutencion-infantil,not_homepage,https://www.usa.gov/child-support
4,"Content Page","Standard Page",basic_page,/es/reportar-cambio-nombre,481,"Cómo reportar un cambio de nombre a las agencias del Gobierno",https://www.usa.gov/es/reportar-cambio-nombre,"USAGov Español","Leyes y asuntos legales","Asuntos legales familiares","Reportar un cambio de nombre","Reportar un cambio de nombre","Reportar un cambio de nombre",/es/,/es/leyes-y-asuntos-legales,/es/tramites-documentos-personales,/es/reportar-cambio-nombre,/es/reportar-cambio-nombre,/es/reportar-cambio-nombre,not_homepage,https://www.usa.gov/name-change
4,"Content Page","Standard Page",basic_page,/es/certificado-divorcio,471,"Cómo sacar una copia de un decreto de divorcio o de un certificado de divorcio",https://www.usa.gov/es/certificado-divorcio,"USAGov Español","Leyes y asuntos legales","Certificados del registro civil y documentos de identidad","Certificado de divorcio","Certificado de divorcio","Certificado de divorcio",/es/,/es/leyes-y-asuntos-legales,/es/certificado-del-registro,/es/certificado-divorcio,/es/certificado-divorcio,/es/certificado-divorcio,not_homepage,https://www.usa.gov/divorce-decree
4,"Content Page","Standard Page",basic_page,/es/subsidio-sepelio-veteranos,815,"Subsidio para sepelio de veteranos",https://www.usa.gov/es/subsidio-sepelio-veteranos,"USAGov Español","Fuerzas Armadas de EE. UU. y veteranos","Beneficios para sobrevivientes y entierros de veteranos","Subsidio para sepelio de veteranos","Subsidio para sepelio de veteranos","Subsidio para sepelio de veteranos",/es/,/es/fuerzas-armadas-veteranos,/es/beneficios-sobrevivientes-veteranos,/es/subsidio-sepelio-veteranos,/es/subsidio-sepelio-veteranos,/es/subsidio-sepelio-veteranos,not_homepage,https://www.usa.gov/veterans-death-benefits
4,"Content Page","Standard Page",basic_page,/es/cuentas-bancarias,1938,"Cómo obtener y mantener cuentas bancarias",https://www.usa.gov/es/cuentas-bancarias,"USAGov Español","Dinero y crédito","Ahorro e inversiones","Cuentas bancarias","Cuentas bancarias","Cuentas bancarias",/es/,/es/dinero-credito,/es/ahorro-inversiones,/es/cuentas-bancarias,/es/cuentas-bancarias,/es/cuentas-bancarias,not_homepage,None
3,"Content Page","Standard Page",basic_page,/es/crear-pequena-empresa,746,"Cómo crear y financiar una pequeña empresa",https://www.usa.gov/es/crear-pequena-empresa,"USAGov Español","Pequeñas empresas","Crear y financiar una pequeña empresa","Crear y financiar una pequeña empresa","Crear y financiar una pequeña empresa","Crear y financiar una pequeña empresa",/es/,/es/pequenas-empresas,/es/crear-pequena-empresa,/es/crear-pequena-empresa,/es/crear-pequena-empresa,/es/crear-pequena-empresa,not_homepage,https://www.usa.gov/start-business
4,"Content Page","Standard Page",basic_page,/es/solicitar-pasaporte-para-menor-18-anos,751,"Solicitar o renovar un pasaporte para un menor de 18 años",https://www.usa.gov/es/solicitar-pasaporte-para-menor-18-anos,"USAGov Español",Viajes,"Pasaporte estadounidense","Solicitar o renovar pasaporte para un menor de 18 años","Solicitar o renovar pasaporte para un menor de 18 años","Solicitar o renovar pasaporte para un menor de 18 años",/es/,/es/viajes,/es/pasaporte-estados-unidos,/es/solicitar-pasaporte-para-menor-18-anos,/es/solicitar-pasaporte-para-menor-18-anos,/es/solicitar-pasaporte-para-menor-18-anos,not_homepage,https://www.usa.gov/child-passport
5,"Content Page","Standard Page",basic_page,/es/dinero-de-emergencia-estadounidenses-extranjero,737,"Cómo conseguir dinero durante una emergencia en el extranjero",https://www.usa.gov/es/dinero-de-emergencia-estadounidenses-extranjero,"USAGov Español",Viajes,"Estadounidenses que viajan al extranjero","Ayuda para estadounidenses en el extranjero","Conseguir dinero durante una emergencia en el extranjero","Conseguir dinero durante una emergencia en el extranjero",/es/,/es/viajes,/es/estadounidenses-viajes-extranjero,/es/ayuda-estadounidenses-extranjero,/es/dinero-de-emergencia-estadounidenses-extranjero,/es/dinero-de-emergencia-estadounidenses-extranjero,not_homepage,https://www.usa.gov/emergency-money-abroad
3,"Content Page","Standard Page",basic_page,/es/dinero-sin-reclamar,480,"Cómo encontrar dinero sin reclamar",https://www.usa.gov/es/dinero-sin-reclamar,"USAGov Español","Dinero y crédito","Cómo encontrar dinero sin reclamar","Cómo encontrar dinero sin reclamar","Cómo encontrar dinero sin reclamar","Cómo encontrar dinero sin reclamar",/es/,/es/dinero-credito,/es/dinero-sin-reclamar,/es/dinero-sin-reclamar,/es/dinero-sin-reclamar,/es/dinero-sin-reclamar,not_homepage,https://www.usa.gov/unclaimed-money
3,"Content Page","Standard Page",basic_page,/es/continuacion-beneficios-incapacidad-mientras-trabaja,621,"Continuación de los beneficios por incapacidad mientras trabaja",https://www.usa.gov/es/continuacion-beneficios-incapacidad-mientras-trabaja,"USAGov Español","Servicios para personas con discapacidades","Continuación de los beneficios por incapacidad mientras trabaja","Continuación de los beneficios por incapacidad mientras trabaja","Continuación de los beneficios por incapacidad mientras trabaja","Continuación de los beneficios por incapacidad mientras trabaja",/es/,/es/servicios-personas-con-discapacidades,/es/continuacion-beneficios-incapacidad-mientras-trabaja,/es/continuacion-beneficios-incapacidad-mientras-trabaja,/es/continuacion-beneficios-incapacidad-mientras-trabaja,/es/continuacion-beneficios-incapacidad-mientras-trabaja,not_homepage,https://www.usa.gov/disability-benefits-while-working
6,wizard_step,,wizard_step,/es/donde-reportar-una-estafa/que-tipo-de-estafa-necesita-reportar/bancaria/phishing,1904,"Estafas de phishing ",https://www.usa.gov/es/donde-reportar-una-estafa/que-tipo-de-estafa-necesita-reportar/bancaria/phishing,"USAGov Español","Estafas y fraudes","Dónde reportar una estafa","Tipos de estafas",Bancaria,Phishing ,/es/,/es/estafas-y-fraudes,/es/donde-reportar-una-estafa,/es/donde-reportar-una-estafa/que-tipo-de-estafa-necesita-reportar,/es/donde-reportar-una-estafa/que-tipo-de-estafa-necesita-reportar/bancaria,/es/donde-reportar-una-estafa/que-tipo-de-estafa-necesita-reportar/bancaria/phishing,not_homepage,None
2,"Navigation Cards Page","Navigation Cards Page",basic_page,/es/estafas-y-fraudes,483,"Estafas y fraudes",https://www.usa.gov/es/estafas-y-fraudes,"USAGov Español","Estafas y fraudes","Estafas y fraudes","Estafas y fraudes","Estafas y fraudes","Estafas y fraudes",/es/,/es/estafas-y-fraudes,/es/estafas-y-fraudes,/es/estafas-y-fraudes,/es/estafas-y-fraudes,/es/estafas-y-fraudes,not_homepage,https://www.usa.gov/scams-and-fraud
3,"Content Page","Standard Page",basic_page,/es/estafas-tramites-migratorios,124,"Estafas relacionadas con trámites migratorios",https://www.usa.gov/es/estafas-tramites-migratorios,"USAGov Español","Estafas y fraudes","Estafas relacionadas con trámites migratorios","Estafas relacionadas con trámites migratorios","Estafas relacionadas con trámites migratorios","Estafas relacionadas con trámites migratorios",/es/,/es/estafas-y-fraudes,/es/estafas-tramites-migratorios,/es/estafas-tramites-migratorios,/es/estafas-tramites-migratorios,/es/estafas-tramites-migratorios,not_homepage,None
3,"Content Page","Standard Page",basic_page,/es/estafas-beneficios-desempleo,516,"Estafas de beneficios de desempleo",https://www.usa.gov/es/estafas-beneficios-desempleo,"USAGov Español","Estafas y fraudes","Estafas de beneficios de desempleo","Estafas de beneficios de desempleo","Estafas de beneficios de desempleo","Estafas de beneficios de desempleo",/es/,/es/estafas-y-fraudes,/es/estafas-beneficios-desempleo,/es/estafas-beneficios-desempleo,/es/estafas-beneficios-desempleo,/es/estafas-beneficios-desempleo,not_homepage,https://www.usa.gov/unemployment-scams
3,"Content Page","Standard Page",basic_page,/es/estafas-impostores,515,"Estafas de impostores",https://www.usa.gov/es/estafas-impostores,"USAGov Español","Estafas y fraudes","Estafas de impostores","Estafas de impostores","Estafas de impostores","Estafas de impostores",/es/,/es/estafas-y-fraudes,/es/estafas-impostores,/es/estafas-impostores,/es/estafas-impostores,/es/estafas-impostores,not_homepage,https://www.usa.gov/imposter-scams
4,"Content Page","Standard Page",basic_page,/es/declaracion-impuestos-desde-extranjero,784,"Cómo presentar una declaración de impuestos si vive fuera de Estados Unidos",https://www.usa.gov/es/declaracion-impuestos-desde-extranjero,"USAGov Español",Impuestos,"Declaración de impuestos federales","Declaración de impuestos desde el extranjero","Declaración de impuestos desde el extranjero","Declaración de impuestos desde el extranjero",/es/,/es/impuestos,/es/declaracion-impuestos-federales,/es/declaracion-impuestos-desde-extranjero,/es/declaracion-impuestos-desde-extranjero,/es/declaracion-impuestos-desde-extranjero,not_homepage,https://www.usa.gov/file-taxes-outside-us
4,"Content Page","Standard Page",basic_page,/es/solicitar-numero-de-identificacion-personal-del-contribuyente-ITIN,1960,"Cómo obtener un Número de Identificación Personal del Contribuyente",https://www.usa.gov/es/solicitar-numero-de-identificacion-personal-del-contribuyente-ITIN,"USAGov Español",Impuestos,"Declaración de impuestos federales","Número de Identificación Personal del Contribuyente","Número de Identificación Personal del Contribuyente","Número de Identificación Personal del Contribuyente",/es/,/es/impuestos,/es/declaracion-impuestos-federales,/es/solicitar-numero-de-identificacion-personal-del-contribuyente-ITIN,/es/solicitar-numero-de-identificacion-personal-del-contribuyente-ITIN,/es/solicitar-numero-de-identificacion-personal-del-contribuyente-ITIN,not_homepage,None
3,"Content Page","Standard Page",basic_page,/es/beneficios-desempleo,598,"Beneficios de desempleo",https://www.usa.gov/es/beneficios-desempleo,"USAGov Español","Trabajo y desempleo","Beneficios de desempleo","Beneficios de desempleo","Beneficios de desempleo","Beneficios de desempleo",/es/,/es/trabajo-desempleo,/es/beneficios-desempleo,/es/beneficios-desempleo,/es/beneficios-desempleo,/es/beneficios-desempleo,not_homepage,https://www.usa.gov/unemployment-benefits
4,"Content Page","Standard Page",basic_page,/es/buscar-trabajo,577,"Dónde buscar trabajo",https://www.usa.gov/es/buscar-trabajo,"USAGov Español","Trabajo y desempleo","Cómo encontrar trabajo o capacitación","Dónde buscar trabajo","Dónde buscar trabajo","Dónde buscar trabajo",/es/,/es/trabajo-desempleo,/es/encontrar-trabajo-capacitacion-laboral,/es/buscar-trabajo,/es/buscar-trabajo,/es/buscar-trabajo,not_homepage,https://www.usa.gov/job-help
4,"Content Page","Standard Page",basic_page,/es/discriminacion-acoso-represalias,589,"Discriminación, acoso y represalias en el trabajo",https://www.usa.gov/es/discriminacion-acoso-represalias,"USAGov Español","Trabajo y desempleo","Protección del trabajador","Discriminación, acoso y represalias","Discriminación, acoso y represalias","Discriminación, acoso y represalias",/es/,/es/trabajo-desempleo,/es/proteccion-trabajador-leyes-laborales,/es/discriminacion-acoso-represalias,/es/discriminacion-acoso-represalias,/es/discriminacion-acoso-represalias,not_homepage,https://www.usa.gov/job-discrimination-harassment
5,"Content Page","Standard Page",basic_page,/es/despido-injustificado,585,"Despido injustificado",https://www.usa.gov/es/despido-injustificado,"USAGov Español","Trabajo y desempleo","Protección del trabajador","Despido o terminación de empleo","Despido injustificado","Despido injustificado",/es/,/es/trabajo-desempleo,/es/proteccion-trabajador-leyes-laborales,/es/despido-terminacion-empleo,/es/despido-injustificado,/es/despido-injustificado,not_homepage,https://www.usa.gov/wrongful-termination
3,"Navigation Page","Navigation Page",basic_page,/es/proteccion-trabajador-leyes-laborales,582,"Protección del trabajador y leyes laborales",https://www.usa.gov/es/proteccion-trabajador-leyes-laborales,"USAGov Español","Trabajo y desempleo","Protección del trabajador","Protección del trabajador","Protección del trabajador","Protección del trabajador",/es/,/es/trabajo-desempleo,/es/proteccion-trabajador-leyes-laborales,/es/proteccion-trabajador-leyes-laborales,/es/proteccion-trabajador-leyes-laborales,/es/proteccion-trabajador-leyes-laborales,not_homepage,https://www.usa.gov/labor-laws
4,"Content Page","Standard Page",basic_page,/es/capacitacion-laboral,584,"Capacitación laboral",https://www.usa.gov/es/capacitacion-laboral,"USAGov Español","Trabajo y desempleo","Cómo encontrar trabajo o capacitación","Capacitación laboral","Capacitación laboral","Capacitación laboral",/es/,/es/trabajo-desempleo,/es/encontrar-trabajo-capacitacion-laboral,/es/capacitacion-laboral,/es/capacitacion-laboral,/es/capacitacion-laboral,not_homepage,https://www.usa.gov/job-training
3,"Navigation Page","Navigation Page",basic_page,/es/encontrar-trabajo-capacitacion-laboral,581,"Cómo encontrar trabajo o capacitación profesional",https://www.usa.gov/es/encontrar-trabajo-capacitacion-laboral,"USAGov Español","Trabajo y desempleo","Cómo encontrar trabajo o capacitación","Cómo encontrar trabajo o capacitación","Cómo encontrar trabajo o capacitación","Cómo encontrar trabajo o capacitación",/es/,/es/trabajo-desempleo,/es/encontrar-trabajo-capacitacion-laboral,/es/encontrar-trabajo-capacitacion-laboral,/es/encontrar-trabajo-capacitacion-laboral,/es/encontrar-trabajo-capacitacion-laboral,not_homepage,https://www.usa.gov/job-search
2,"Navigation Cards Page","Navigation Cards Page",basic_page,/es/desastres-emergencias,536,"Desastres y emergencias",https://www.usa.gov/es/desastres-emergencias,"USAGov Español","Desastres y emergencias","Desastres y emergencias","Desastres y emergencias","Desastres y emergencias","Desastres y emergencias",/es/,/es/desastres-emergencias,/es/desastres-emergencias,/es/desastres-emergencias,/es/desastres-emergencias,/es/desastres-emergencias,not_homepage,https://www.usa.gov/disasters-and-emergencies
3,"Content Page","Standard Page",basic_page,/es/ada-derechos-personas-con-discapcidades,624,"Derechos de la Ley para Estadounidenses con Discapacidades (ADA)",https://www.usa.gov/es/ada-derechos-personas-con-discapcidades,"USAGov Español","Servicios para personas con discapacidades","Ley para Estadounidenses con Discapacidades (ADA)","Ley para Estadounidenses con Discapacidades (ADA)","Ley para Estadounidenses con Discapacidades (ADA)","Ley para Estadounidenses con Discapacidades (ADA)",/es/,/es/servicios-personas-con-discapacidades,/es/ada-derechos-personas-con-discapcidades,/es/ada-derechos-personas-con-discapcidades,/es/ada-derechos-personas-con-discapcidades,/es/ada-derechos-personas-con-discapcidades,not_homepage,https://www.usa.gov/disability-rights
3,"Content Page","Standard Page",basic_page,/es/paga-cuidador-de-un-familiar,622,"Cómo recibir una paga por cuidar a un familiar",https://www.usa.gov/es/paga-cuidador-de-un-familiar,"USAGov Español","Servicios para personas con discapacidades","Reciba una paga como cuidador de un familiar","Reciba una paga como cuidador de un familiar","Reciba una paga como cuidador de un familiar","Reciba una paga como cuidador de un familiar",/es/,/es/servicios-personas-con-discapacidades,/es/paga-cuidador-de-un-familiar,/es/paga-cuidador-de-un-familiar,/es/paga-cuidador-de-un-familiar,/es/paga-cuidador-de-un-familiar,not_homepage,https://www.usa.gov/disability-caregiver
4,"Content Page","Standard Page",basic_page,/es/voto-por-adelantado,648,"Votación por adelantado",https://www.usa.gov/es/voto-por-adelantado,"USAGov Español","Votaciones y elecciones","Cómo, dónde y cuándo votar","Votación por adelantado","Votación por adelantado","Votación por adelantado",/es/,/es/votaciones-y-elecciones,/es/como-votar-en-estados-unidos,/es/voto-por-adelantado,/es/voto-por-adelantado,/es/voto-por-adelantado,not_homepage,https://www.usa.gov/early-voting
4,"Content Page","Standard Page",basic_page,/es/problemas-pagos-prestamos-estudiantiles,607,"Cómo resolver los problemas de pago de los préstamos estudiantiles",https://www.usa.gov/es/problemas-pagos-prestamos-estudiantiles,"USAGov Español",Educación,"Asistencia económica y préstamos educativos","Resolver problemas de pago de préstamos estudiantiles","Resolver problemas de pago de préstamos estudiantiles","Resolver problemas de pago de préstamos estudiantiles",/es/,/es/educacion,/es/asistencia-economica-educacion,/es/problemas-pagos-prestamos-estudiantiles,/es/problemas-pagos-prestamos-estudiantiles,/es/problemas-pagos-prestamos-estudiantiles,not_homepage,https://www.usa.gov/student-loan-problems
4,"Content Page","Standard Page",basic_page,/es/leyes-de-accesibilidad-votantes,681,"Leyes de accesibilidad para votantes",https://www.usa.gov/es/leyes-de-accesibilidad-votantes,"USAGov Español","Votaciones y elecciones","Leyes de votaciones y elecciones en EE. UU.","Leyes de accesibilidad para votantes","Leyes de accesibilidad para votantes","Leyes de accesibilidad para votantes",/es/,/es/votaciones-y-elecciones,/es/leyes-votaciones,/es/leyes-de-accesibilidad-votantes,/es/leyes-de-accesibilidad-votantes,/es/leyes-de-accesibilidad-votantes,not_homepage,https://www.usa.gov/voter-accessibility-laws
3,"Content Page","Standard Page",basic_page,/es/robo-identidad,514,"Robo de identidad",https://www.usa.gov/es/robo-identidad,"USAGov Español","Estafas y fraudes","Robo de identidad","Robo de identidad","Robo de identidad","Robo de identidad",/es/,/es/estafas-y-fraudes,/es/robo-identidad,/es/robo-identidad,/es/robo-identidad,/es/robo-identidad,not_homepage,https://www.usa.gov/identity-theft
2,"Navigation Cards Page","Navigation Cards Page",basic_page,/es/trabajo-desempleo,580,"Trabajo y desempleo",https://www.usa.gov/es/trabajo-desempleo,"USAGov Español","Trabajo y desempleo","Trabajo y desempleo","Trabajo y desempleo","Trabajo y desempleo","Trabajo y desempleo",/es/,/es/trabajo-desempleo,/es/trabajo-desempleo,/es/trabajo-desempleo,/es/trabajo-desempleo,/es/trabajo-desempleo,not_homepage,https://www.usa.gov/jobs-labor-laws-unemployment
3,"Content Page","Standard Page",basic_page,/es/hawaii-incendios-forestales,1959,"Incendios forestales en Hawaii",https://www.usa.gov/es/hawaii-incendios-forestales,"USAGov Español","Desastres y emergencias","Incendios forestales en Hawaii","Incendios forestales en Hawaii","Incendios forestales en Hawaii","Incendios forestales en Hawaii",/es/,/es/desastres-emergencias,/es/hawaii-incendios-forestales,/es/hawaii-incendios-forestales,/es/hawaii-incendios-forestales,/es/hawaii-incendios-forestales,not_homepage,https://www.usa.gov/hawaii-wildfires
3,"Navigation Page","Navigation Page",basic_page,/es/asistencia-alimentaria,518,"Asistencia alimentaria",https://www.usa.gov/es/asistencia-alimentaria,"USAGov Español","Ayuda económica y beneficios del Gobierno","Asistencia alimentaria","Asistencia alimentaria","Asistencia alimentaria","Asistencia alimentaria",/es/,/es/beneficios-gobierno,/es/asistencia-alimentaria,/es/asistencia-alimentaria,/es/asistencia-alimentaria,/es/asistencia-alimentaria,not_homepage,https://www.usa.gov/food-help
3,"Navigation Page","Navigation Page",basic_page,/es/ayuda-pagar-facturas,503,"Ayuda para pagar facturas",https://www.usa.gov/es/ayuda-pagar-facturas,"USAGov Español","Ayuda económica y beneficios del Gobierno","Ayuda para pagar facturas","Ayuda para pagar facturas","Ayuda para pagar facturas","Ayuda para pagar facturas",/es/,/es/beneficios-gobierno,/es/ayuda-pagar-facturas,/es/ayuda-pagar-facturas,/es/ayuda-pagar-facturas,/es/ayuda-pagar-facturas,not_homepage,https://www.usa.gov/help-with-utility-bills
4,"Content Page","Standard Page",basic_page,/es/vivienda-publica,555,"Vivienda pública",https://www.usa.gov/es/vivienda-publica,"USAGov Español",Vivienda,"Asistencia para pagar la renta","Vivienda pública","Vivienda pública","Vivienda pública",/es/,/es/vivienda,/es/programas-ayuda-pagar-renta,/es/vivienda-publica,/es/vivienda-publica,/es/vivienda-publica,not_homepage,https://www.usa.gov/public-housing
3,"Content Page","Standard Page",basic_page,/es/huracan-idalia,1962,"Huracán Idalia",https://www.usa.gov/es/huracan-idalia,"USAGov Español","Desastres y emergencias","Huracán Idalia","Huracán Idalia","Huracán Idalia","Huracán Idalia",/es/,/es/desastres-emergencias,/es/huracan-idalia,/es/huracan-idalia,/es/huracan-idalia,/es/huracan-idalia,not_homepage,https://www.usa.gov/hurricane-idalia
3,"Content Page","Standard Page",basic_page,/es/capacitacion-empleo-personas-con-discapacidades,623,"Programas de capacitación y empleo para personas con discapacidades",https://www.usa.gov/es/capacitacion-empleo-personas-con-discapacidades,"USAGov Español","Servicios para personas con discapacidades","Programas de capacitación y empleo","Programas de capacitación y empleo","Programas de capacitación y empleo","Programas de capacitación y empleo",/es/,/es/servicios-personas-con-discapacidades,/es/capacitacion-empleo-personas-con-discapacidades,/es/capacitacion-empleo-personas-con-discapacidades,/es/capacitacion-empleo-personas-con-discapacidades,/es/capacitacion-empleo-personas-con-discapacidades,not_homepage,https://www.usa.gov/disability-jobs-training
3,"Content Page","Standard Page",basic_page,/es/mision-historia,1705,"Misión e historia de USAGov",https://www.usa.gov/es/mision-historia,"USAGov Español","Acerca de USAGov en Español","Nuestra misión e historia","Nuestra misión e historia","Nuestra misión e historia","Nuestra misión e historia",/es/,/es/acerca-de-usagov-en-espanol,/es/mision-historia,/es/mision-historia,/es/mision-historia,/es/mision-historia,not_homepage,https://www.usa.gov/mission-history
3,"Navigation Page","Navigation Page",basic_page,/es/programas-y-servicios,1706,"Programas y servicios",https://www.usa.gov/es/programas-y-servicios,"USAGov Español","Acerca de USAGov en Español","Programas y servicios","Programas y servicios","Programas y servicios","Programas y servicios",/es/,/es/acerca-de-usagov-en-espanol,/es/programas-y-servicios,/es/programas-y-servicios,/es/programas-y-servicios,/es/programas-y-servicios,not_homepage,https://www.usa.gov/products-programs
4,"Content Page","Standard Page",basic_page,/es/nuestro-blog,1722,"Nuestro blog",https://www.usa.gov/es/nuestro-blog,"USAGov Español","Acerca de USAGov en Español","Programas y servicios","Nuestro blog","Nuestro blog","Nuestro blog",/es/,/es/acerca-de-usagov-en-espanol,/es/programas-y-servicios,/es/nuestro-blog,/es/nuestro-blog,/es/nuestro-blog,not_homepage,https://www.usa.gov/blog
4,"Content Page","Standard Page",basic_page,/es/valores-principios-eticos,1707,"Valores y principios éticos de USAGov",https://www.usa.gov/es/valores-principios-eticos,"USAGov Español","Acerca de USAGov en Español","Programas y servicios","Nuestros valores y principios éticos","Nuestros valores y principios éticos","Nuestros valores y principios éticos",/es/,/es/acerca-de-usagov-en-espanol,/es/programas-y-servicios,/es/valores-principios-eticos,/es/valores-principios-eticos,/es/valores-principios-eticos,not_homepage,https://www.usa.gov/product-principles
4,"Content Page","Standard Page",basic_page,/es/promocion-programa-usagov,1711,"Promoción del programa USAGov",https://www.usa.gov/es/promocion-programa-usagov,"USAGov Español","Acerca de USAGov en Español","Programas y servicios","Promoción del programa USAGov","Promoción del programa USAGov","Promoción del programa USAGov",/es/,/es/acerca-de-usagov-en-espanol,/es/programas-y-servicios,/es/promocion-programa-usagov,/es/promocion-programa-usagov,/es/promocion-programa-usagov,not_homepage,https://www.usa.gov/outreach
4,"Content Page","Standard Page",basic_page,/es/vote-gov,1716,Vote.gov,https://www.usa.gov/es/vote-gov,"USAGov Español","Acerca de USAGov en Español","Programas y servicios",Vote.gov,Vote.gov,Vote.gov,/es/,/es/acerca-de-usagov-en-espanol,/es/programas-y-servicios,/es/vote-gov,/es/vote-gov,/es/vote-gov,not_homepage,https://www.usa.gov/vote-gov
4,"Content Page","Standard Page",basic_page,/es/buscador-search-gov,1717,Search.gov,https://www.usa.gov/es/buscador-search-gov,"USAGov Español","Acerca de USAGov en Español","Programas y servicios",Search.gov,Search.gov,Search.gov,/es/,/es/acerca-de-usagov-en-espanol,/es/programas-y-servicios,/es/buscador-search-gov,/es/buscador-search-gov,/es/buscador-search-gov,not_homepage,https://www.usa.gov/search-gov
4,"Content Page","Standard Page",basic_page,/es/beneficios-jubilacion-seguro-social,505,"Cómo calcular sus beneficios de jubilación del Seguro Social",https://www.usa.gov/es/beneficios-jubilacion-seguro-social,"USAGov Español","Ayuda económica y beneficios del Gobierno","Seguro Social","Calcule sus beneficios de jubilación del Seguro Social","Calcule sus beneficios de jubilación del Seguro Social","Calcule sus beneficios de jubilación del Seguro Social",/es/,/es/beneficios-gobierno,/es/seguro-social,/es/beneficios-jubilacion-seguro-social,/es/beneficios-jubilacion-seguro-social,/es/beneficios-jubilacion-seguro-social,not_homepage,https://www.usa.gov/social-security-calculators
4,"Content Page","Standard Page",basic_page,/es/centro-llamadas,1708,"Centro de llamadas de USAGov",https://www.usa.gov/es/centro-llamadas,"USAGov Español","Acerca de USAGov en Español","Programas y servicios","Centro de llamadas","Centro de llamadas","Centro de llamadas",/es/,/es/acerca-de-usagov-en-espanol,/es/programas-y-servicios,/es/centro-llamadas,/es/centro-llamadas,/es/centro-llamadas,not_homepage,https://www.usa.gov/contact-center
4,"Navigation Page","Navigation Page",basic_page,/es/articulos,532,"Artículos de interés",https://www.usa.gov/es/articulos,"USAGov Español","Acerca de USAGov en Español","Colabore con nosotros","Artículos de interés","Artículos de interés","Artículos de interés",/es/,/es/acerca-de-usagov-en-espanol,/es/colabore-con-nosotros,/es/articulos,/es/articulos,/es/articulos,not_homepage,https://www.usa.gov/features
3,"Navigation Page","Navigation Page",basic_page,/es/politicas-avisos-del-sitio-web,530,"Políticas y avisos del sitio web",https://www.usa.gov/es/politicas-avisos-del-sitio-web,"USAGov Español","Acerca de USAGov en Español","Políticas y avisos del sitio web","Políticas y avisos del sitio web","Políticas y avisos del sitio web","Políticas y avisos del sitio web",/es/,/es/acerca-de-usagov-en-espanol,/es/politicas-avisos-del-sitio-web,/es/politicas-avisos-del-sitio-web,/es/politicas-avisos-del-sitio-web,/es/politicas-avisos-del-sitio-web,not_homepage,https://www.usa.gov/website-policies-and-notices
